    402.,DEAD,GLOBAL,     0.00000,            0.00000,           84.57486
    403.,DEAD,GLOBAL,     0.00000,            0.00000,           84.70812
    404.,DEAD,GLOBAL,     0.00000,            0.00000,           84.84138
    405.,DEAD,GLOBAL,     0.00000,            0.00000,           84.97464
    406.,DEAD,GLOBAL,     0.00000,            0.00000,           85.10790
    407.,DEAD,GLOBAL,     0.00000,            0.00000,           85.24116
    408.,DEAD,GLOBAL,     0.00000,            0.00000,           85.37442
    409.,DEAD,GLOBAL,     0.00000,            0.00000,           85.50768
    410.,DEAD,GLOBAL,     0.00000,            0.00000,           85.64094
    411.,DEAD,GLOBAL,     0.00000,            0.00000,         2972.82575
    412.,DEAD,GLOBAL,     0.00000,            0.00000,           83.90857
    413.,DEAD,GLOBAL,     0.00000,            0.00000,           84.04183
    414.,DEAD,GLOBAL,     0.00000,            0.00000,           84.17509
    415.,DEAD,GLOBAL,     0.00000,            0.00000,           84.30834
    416.,DEAD,GLOBAL,     0.00000,            0.00000,           84.44160
    417.,DEAD,GLOBAL,     0.00000,            0.00000,           84.57486
    418.,DEAD,GLOBAL,     0.00000,            0.00000,           84.70812
    419.,DEAD,GLOBAL,     0.00000,            0.00000,           84.84138
    420.,DEAD,GLOBAL,     0.00000,            0.00000,           84.97464
    421.,DEAD,GLOBAL,     0.00000,            0.00000,           85.10790
    422.,DEAD,GLOBAL,     0.00000,            0.00000,           85.24116
    423.,DEAD,GLOBAL,     0.00000,            0.00000,           85.37442
    424.,DEAD,GLOBAL,     0.00000,            0.00000,           85.50768
    425.,DEAD,GLOBAL,     0.00000,            0.00000,           85.64094
    426.,DEAD,GLOBAL,     0.00000,            0.00000,           85.61993
